"contents href","_image_yazkc_11 src","_image_yazkc_11 src 2","whitespace-normal","font-medium 2","flex-none src","flex-none","truncate","pointer-events-none src","text-sp10","ml-[3px]","875rem] href","mr-0 src","h-4","w-auto src"
"https://shopee.co.id/TRACKPANTS-ADIDAS-FIREBIRD-i.112733758.18493251096?extraParams=%7B%22display_model_id%22%3A235644834051%2C%22model_selection_logic%22%3A3%7D&sp_atk=ec78752a-e3c9-4459-b5c1-570f3d792a31&xptdk=ec78752a-e3c9-4459-b5c1-570f3d792a31","https://down-id.img.susercontent.com/file/id-11134207-7r98z-lltqdfkvyfuc9a","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","TRACKPANTS ADIDAS FIREBIRD","110.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","97 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=18493251096&shopid=112733758","","-56%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/CELANA-PANJANG-ADIDAS-BLACK-LIST-WHITE-TRACKPANTS-PRIA-WANITA-DISTRO-BRANDED-UNISEX-CASUAL-RUNNING-KAIN-TEBAL-i.1200294416.28136230663?extraParams=%7B%22display_model_id%22%3A186071976774%2C%22model_selection_logic%22%3A3%7D&sp_atk=9b43817c-d408-4fb7-8ace-314e9e2b050a&xptdk=9b43817c-d408-4fb7-8ace-314e9e2b050a","https://down-id.img.susercontent.com/file/sg-11134201-7rfh0-m9g0jafgntw586","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","CELANA PANJANG ADIDAS BLACK LIST WHITE TRACKPANTS PRIA WANITA DISTRO BRANDED UNISEX CASUAL RUNNING KAIN TEBAL","105.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","204 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=28136230663&shopid=1200294416","","-50%",""
"https://shopee.co.id/Polo-Adidas-Stripe-on-Chest-i.35297926.26329200334?extraParams=%7B%22display_model_id%22%3A185867949461%2C%22model_selection_logic%22%3A3%7D&sp_atk=b7094828-5c2e-4420-8c66-bf02622af365&xptdk=b7094828-5c2e-4420-8c66-bf02622af365","https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m759qtedzwa2b3","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Polo Adidas Stripe on Chest","157.500","","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=26329200334&shopid=35297926","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-55%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/JAKET-SWEATER-CREWNECK-ADIDAS-STRIP-CAMO-SWEATER-CASUAL-SWEATER-PRIA-WANITA-i.216884850.5157689926?extraParams=%7B%22display_model_id%22%3A61414580890%2C%22model_selection_logic%22%3A3%7D&sp_atk=f5aff91b-af7c-4872-86a9-e916ff1c2175&xptdk=f5aff91b-af7c-4872-86a9-e916ff1c2175","https://down-id.img.susercontent.com/file/2cd8df035021babdbfd4a13ad0e4e0d7","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","JAKET SWEATER CREWNECK ADIDAS STRIP CAMO/SWEATER CASUAL/SWEATER PRIA WANITA","140.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","74 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=5157689926&shopid=216884850","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Sweater-Adidas-Basic-Crewneck-All-Size-S-M-L-XL-XXL-3XL-4XL-5XL-i.119135880.6435850739?extraParams=%7B%22display_model_id%22%3A146503594997%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd9ebe0b-f47b-4535-8577-709faf5b5580&xptdk=cd9ebe0b-f47b-4535-8577-709faf5b5580","https://down-id.img.susercontent.com/file/id-11134207-7r98u-llhcc1v13fxl46","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sweater Adidas Basic Crewneck All Size - S M L XL XXL 3XL 4XL 5XL","140.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","1RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-4 Hari","Kab. Blitar","https://shopee.co.id/find_similar_products?catid=100011&itemid=6435850739&shopid=119135880","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-20%",""
"https://shopee.co.id/celana-panjang-jogger-Polos-NewAdidas-3Strip-babytery-unisex-1pc.-i.183368660.23734083982?extraParams=%7B%22display_model_id%22%3A215430555676%2C%22model_selection_logic%22%3A3%7D&sp_atk=368819f7-e910-491e-87d4-f5d493328776&xptdk=368819f7-e910-491e-87d4-f5d493328776","https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m73okcpvdp2i8d","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","celana panjang jogger Polos&NewAdidas 3Strip babytery unisex 1pc.","117.888","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","109 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Deli Serdang","https://shopee.co.id/find_similar_products?catid=100011&itemid=23734083982&shopid=183368660","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/sweater-adids-jaket-pria-wanita-jumbo-jaket-sport-big-size-i.60975165.12336287025?extraParams=%7B%22display_model_id%22%3A131633781813%2C%22model_selection_logic%22%3A3%7D&sp_atk=a72b7489-19d3-444a-af2d-1d31353b14fc&xptdk=a72b7489-19d3-444a-af2d-1d31353b14fc","https://down-id.img.susercontent.com/file/sg-11134201-22100-xdm0kfklv2ivb2","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","sweater adids jaket pria wanita jumbo jaket sport big size","94.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","418 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-4 Hari","Kab. Blitar","https://shopee.co.id/find_similar_products?catid=100011&itemid=12336287025&shopid=60975165","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-6%",""
"https://shopee.co.id/KAOS-POLO-ADDS-3STRIPE-i.171087624.26971165988?extraParams=%7B%22display_model_id%22%3A139421185059%2C%22model_selection_logic%22%3A3%7D&sp_atk=47fbdda4-a649-4f9f-863a-2f54036c1729&xptdk=47fbdda4-a649-4f9f-863a-2f54036c1729","https://down-id.img.susercontent.com/file/id-11134207-822wg-mlf31q9158n56c","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","KAOS POLO ADDS 3STRIPE","129.878","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.2","71 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","2-5 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=26971165988&shopid=171087624","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","",""
"https://shopee.co.id/Celana-Training-Adds-Nyaman-Stylish-untuk-Olahraga-Santai-i.1223590621.28200139524?extraParams=%7B%22display_model_id%22%3A250838916406%2C%22model_selection_logic%22%3A3%7D&sp_atk=526e2b18-9de4-4251-8c37-25dca7eeeb03&xptdk=526e2b18-9de4-4251-8c37-25dca7eeeb03","https://down-id.img.susercontent.com/file/id-11134207-7rash-m2sedifuzdiz3b","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Celana Training Adds - Nyaman & Stylish untuk Olahraga / Santai","75.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","165 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=28200139524&shopid=1223590621","","-35%",""
"https://shopee.co.id/Crewneck-Adidas-linear-fullblack-i.112733758.24429748341?extraParams=%7B%22display_model_id%22%3A245801292239%2C%22model_selection_logic%22%3A3%7D&sp_atk=740abdd0-8c4a-4cc5-a0ed-f480ca81da1f&xptdk=740abdd0-8c4a-4cc5-a0ed-f480ca81da1f","https://down-id.img.susercontent.com/file/id-11134207-7r98y-lv4jpib6f70d77","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Crewneck Adidas linear fullblack","125.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","486 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=24429748341&shopid=112733758","","-55%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Sweater-Sport-Adida-Pria-Wanita-Sedia-Ukuran-Jumbo-i.111884379.14928834530?extraParams=%7B%22display_model_id%22%3A141334098803%2C%22model_selection_logic%22%3A3%7D&sp_atk=63b6773d-de25-4162-b27c-71ced13cdc08&xptdk=63b6773d-de25-4162-b27c-71ced13cdc08","https://down-id.img.susercontent.com/file/id-11134207-7r98u-lo21zgvgljkm08","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Sweater Sport Adida Pria Wanita Sedia Ukuran Jumbo","111.600","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","303 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-4 Hari","Kab. Blitar","https://shopee.co.id/find_similar_products?catid=100011&itemid=14928834530&shopid=111884379","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-7%",""
"https://shopee.co.id/Halfzip-Adidas-i.286259872.55410453418?extraParams=%7B%22display_model_id%22%3A277615047558%2C%22model_selection_logic%22%3A3%7D&sp_atk=dc5a2b71-9b7d-4af1-9e37-f417d17d7421&xptdk=dc5a2b71-9b7d-4af1-9e37-f417d17d7421","https://down-id.img.susercontent.com/file/id-11134207-822wn-mo7a5508lon9f2","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Halfzip Adidas","199.999","","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Tangerang","https://shopee.co.id/find_similar_products?catid=100011&itemid=55410453418&shopid=286259872","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/tracktop-adi-i.628442566.42580877609?extraParams=%7B%22display_model_id%22%3A405921243725%2C%22model_selection_logic%22%3A3%7D&sp_atk=f8c51e1b-08bc-4e04-94c2-1866239b1560&xptdk=f8c51e1b-08bc-4e04-94c2-1866239b1560","https://down-id.img.susercontent.com/file/id-11134207-822wt-mo8f47pv1h503a","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","tracktop adi","130.000","","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Kab. Malang","https://shopee.co.id/find_similar_products?catid=100011&itemid=42580877609&shopid=628442566","","",""
"https://shopee.co.id/Adidas-Italy-DNA-Tracktop-BNWT-Original-Resmi-JY9660-i.119220902.54160497407?extraParams=%7B%22display_model_id%22%3A292617079381%2C%22model_selection_logic%22%3A3%7D&sp_atk=ebe60d8f-1a1c-46f4-a685-2e63fe66e3c5&xptdk=ebe60d8f-1a1c-46f4-a685-2e63fe66e3c5","https://down-id.img.susercontent.com/file/sg-11134275-822z8-mo88f8ytxdkxdc","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Adidas Italy DNA Tracktop BNWT Original Resmi JY9660","1.450.000","","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-4 Hari","Jakarta Selatan","https://shopee.co.id/find_similar_products?catid=100011&itemid=54160497407&shopid=119220902","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","",""
"https://shopee.co.id/Adidas-Germany-DNA-Tracktop-BWNT-Original-Resmi-JZ9345-i.119220902.51110494798?extraParams=%7B%22display_model_id%22%3A430920828194%2C%22model_selection_logic%22%3A3%7D&sp_atk=228e4cb8-55fc-4717-966c-4f6f795f2626&xptdk=228e4cb8-55fc-4717-966c-4f6f795f2626","https://down-id.img.susercontent.com/file/sg-11134275-822ze-mo88f97h6dq93a","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Adidas Germany DNA Tracktop BWNT Original Resmi JZ9345","1.450.000","","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-4 Hari","Jakarta Selatan","https://shopee.co.id/find_similar_products?catid=100011&itemid=51110494798&shopid=119220902","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","",""
"https://shopee.co.id/Adidas-Longsleeve-Skateboarding-SpellOut-Black-LIKENEW-i.340786999.48260464714?extraParams=%7B%22display_model_id%22%3A435917106756%2C%22model_selection_logic%22%3A3%7D&sp_atk=ba7a8b6c-1e75-4679-881a-5103f996fa57&xptdk=ba7a8b6c-1e75-4679-881a-5103f996fa57","https://down-id.img.susercontent.com/file/id-11134207-822wr-mo7610ts28lia6","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Adidas Longsleeve Skateboarding SpellOut Black LIKENEW","795.000","","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-5 Hari","Tangerang Selatan","https://shopee.co.id/find_similar_products?catid=100011&itemid=48260464714&shopid=340786999","","",""
"https://shopee.co.id/ADIDAS-Earth-Day-Graphic-T-Shirt-JI6757-252-i.37024936.27433594563?extraParams=%7B%22display_model_id%22%3A208430479608%2C%22model_selection_logic%22%3A3%7D&sp_atk=79d4201a-073a-4157-a2bb-a9af12125d1a&xptdk=79d4201a-073a-4157-a2bb-a9af12125d1a","https://down-id.img.susercontent.com/file/sg-11134201-7repk-m8mrwet30zoi34","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","ADIDAS Earth Day Graphic T-Shirt JI6757 / 252","440.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","2 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","5-6 Hari","Kab. Sukoharjo","https://shopee.co.id/find_similar_products?catid=100011&itemid=27433594563&shopid=37024936","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/7c9110f78e069acbced7.png","-20%",""
"https://shopee.co.id/Celana-jeans-pendek-Adidas-terbaru-i.19624206.17320565743?extraParams=%7B%22display_model_id%22%3A170784492202%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0535b45-6ede-4bb1-a758-d9610fa19953&xptdk=d0535b45-6ede-4bb1-a758-d9610fa19953","https://down-id.img.susercontent.com/file/14a71f9af6fd525f1681f4b1271fd105","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","Celana jeans pendek Adidas terbaru","350.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","186 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Jakarta Utara","https://shopee.co.id/find_similar_products?catid=100011&itemid=17320565743&shopid=19624206","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/link-co-adidas-big-logo-i.1518722859.53708347202?extraParams=%7B%22display_model_id%22%3A405740834904%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ad04d6e-e98c-4dcc-b4c5-2028ae65ffd0&xptdk=9ad04d6e-e98c-4dcc-b4c5-2028ae65ffd0","https://down-id.img.susercontent.com/file/id-11134207-822wn-mmra1tv8jqbn7c","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","link co adidas big logo","155.000","","","1 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","5-7 Hari","Palembang","https://shopee.co.id/find_similar_products?catid=100011&itemid=53708347202&shopid=1518722859","","",""
"https://shopee.co.id/Sweater-Hoodie-Pria-Twist-Adidas-Sweater-Fleece-Keren-Model-Kekinian-i.54183870.4553801629?extraParams=%7B%22display_model_id%22%3A41694498733%2C%22model_selection_logic%22%3A3%7D&sp_atk=73fd9068-eeac-409d-807d-c1bc58c3f489&xptdk=73fd9068-eeac-409d-807d-c1bc58c3f489","https://down-id.img.susercontent.com/file/48b3bd5353a816592de2d83736966a1b","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Sweater Hoodie Pria Twist Adidas Sweater Fleece Keren Model Kekinian","116.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.5","1RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","2-4 Hari","Kab. Blitar","https://shopee.co.id/find_similar_products?catid=100011&itemid=4553801629&shopid=54183870","","-11%",""
"https://shopee.co.id/Trackpants-Parachutepants-Branded-Adidas-Kappa-i.168702572.25865043129?extraParams=%7B%22display_model_id%22%3A148006578338%2C%22model_selection_logic%22%3A2%7D&sp_atk=7866ce17-4560-4c7e-a83d-dcba01584902&xptdk=7866ce17-4560-4c7e-a83d-dcba01584902","https://down-id.img.susercontent.com/file/id-11134207-7rasc-m4ncfxv5wkfib5","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Trackpants Parachutepants Branded Adidas Kappa","205.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","614 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","Besok 11:00","Kab. Sidoarjo","https://shopee.co.id/find_similar_products?catid=100011&itemid=25865043129&shopid=168702572","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-5%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Sepatu-Sk-8-Low-Black-White-i.171222045.45458414035?extraParams=%7B%22display_model_id%22%3A400745911641%2C%22model_selection_logic%22%3A3%7D&sp_atk=faecb8a9-f632-4716-a3d8-e31f9269b77a&xptdk=faecb8a9-f632-4716-a3d8-e31f9269b77a","https://down-id.img.susercontent.com/file/id-11134207-822wu-mmsqokthkc926a","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Sepatu Sk-8 Low Black White","281.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","6 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Depok","https://shopee.co.id/find_similar_products?catid=100011&itemid=45458414035&shopid=171222045","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-20%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/afternoon-society.-COD-JAKET-ADIdSTrack-top-Addas-x-Slaughter-To-Prevail-Kostolom-Hitam-i.214825151.22589450176?extraParams=%7B%22display_model_id%22%3A108301639000%2C%22model_selection_logic%22%3A3%7D&sp_atk=bc730e60-d7cd-4ae5-9880-cf012b73d22c&xptdk=bc730e60-d7cd-4ae5-9880-cf012b73d22c","https://down-id.img.susercontent.com/file/id-11134207-7r98w-lw550uzmkvvf36","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","afternoon society. COD JAKET ADIdSTrack top Addas x Slaughter To Prevail Kostolom Hitam","185.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","5 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=22589450176&shopid=214825151","","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/SEPATU-A-F-1-WHITE-BLACK-TRIPLE-WHITE-i.171222045.40430150537?extraParams=%7B%22display_model_id%22%3A430798340679%2C%22model_selection_logic%22%3A3%7D&sp_atk=94cd0be4-7abe-4975-a24e-4ece12134e9c&xptdk=94cd0be4-7abe-4975-a24e-4ece12134e9c","https://down-id.img.susercontent.com/file/id-11134207-822wk-mn5ln8e7brpcf2","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","SEPATU A F 1 WHITE BLACK / TRIPLE WHITE","256.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","1 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Depok","https://shopee.co.id/find_similar_products?catid=100011&itemid=40430150537&shopid=171222045","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-27%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/link-co-tp-Adidas-i.223104207.27901666913?extraParams=%7B%22display_model_id%22%3A282591674372%2C%22model_selection_logic%22%3A3%7D&sp_atk=e995f43e-6eb6-4af9-8391-e61901d04ce1&xptdk=e995f43e-6eb6-4af9-8391-e61901d04ce1","https://down-id.img.susercontent.com/file/id-11134207-822wg-mnu7hqpn3pqd97","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","link co tp Adidas","443.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","9 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-4 Hari","Kab. Sukoharjo","https://shopee.co.id/find_similar_products?catid=100011&itemid=27901666913&shopid=223104207","","",""
"https://shopee.co.id/Jual-sepatu-i.602571542.44161640567?extraParams=%7B%22display_model_id%22%3A243709342636%2C%22model_selection_logic%22%3A3%7D&sp_atk=d42dfa1d-93d7-47fe-9093-f94074249b5e&xptdk=d42dfa1d-93d7-47fe-9093-f94074249b5e","https://down-id.img.susercontent.com/file/id-11134207-7ra0o-md1y79yzrzxxec","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Jual sepatu","260.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","12 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","5-6 Hari","Kab. Wonosobo","https://shopee.co.id/find_similar_products?catid=100011&itemid=44161640567&shopid=602571542","","",""
